Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Edge.density,Prop.forestwetland,Longitude,Latitude
2019,Monroe,257.771824477091,270.267122722812,282.762420968532,248.509833363047,268.322528364773,278.668331567835,261.827998606705,272.214291426406,291.874118266806,270,186,284,98,24.9905964914415,0.0439551649668673,19,5,0.17,Monroe_2019,-0.0447007435588098,1.14210804316406,-1.92096077959218,0.046594284461542,0.373507368614059,194.758013683716,0.124785129838876,-83.47,41.93
2007,Morris_IL,206.867654230276,212.826951783625,218.786249336973,206.130565415241,212.587442278367,218.185669097294,207.461843132191,213.064722441125,219.519973488169,NA,201,257,56,11.9185951066974,0.0921640328887801,1100,7,0.36,Morris_IL_2007,1.45079665594169,0.123560007752296,0.329384899073262,0.522029321700898,0.359675744748822,106.033248329882,0.230452839230094,-88.38,41.34
2008,Morris_IL,216.64094936291,245.422063914078,274.203178465246,184.288659547155,237.713683003187,260.314252255511,230.846123547148,253.312831044523,307.358813092056,263,214,291,77,57.5622291023364,0.0190831002991346,291,10,0.07,Morris_IL_2008,0.397534256862507,0.123608377816857,-0.0866668178756435,-1.2423284865569,0.408199275860488,158.766170522384,0.212395160181493,-88.38,41.34
2009,Morris_IL,260.434813411301,270.451848831213,280.468884251126,258.50904077331,269.872605594616,279.045243840003,261.839341220711,271.028811574733,282.364264005962,275,226,289,63,20.0340708398249,0.0548298845593651,2696,10,0.21,Morris_IL_2009,1.08070895943484,0.630174214618947,-0.448873024214446,-1.98761319791236,0.387174022640818,152.483204045543,0.21285347632797,-88.38,41.34
2010,Morris_IL,202.141577627136,230.800661760678,259.459745894221,170.413150440782,223.025080796831,245.271010047445,216.155718984369,238.52997906592,291.674084441737,288,211,288,77,57.3181682670848,0.0191643561651011,5,5,0.07,Morris_IL_2010,0.580649340606312,-0.231550565422353,-0.166585403208263,1.72104633620581,0.385042852559695,142.831498096013,0.214549246069939,-88.38,41.34
2011,Morris_IL,267.041713597672,270.836758845479,274.631804093285,265.800498497031,270.511826380467,273.864281143763,267.81634076924,271.177115285311,275.84959954687,280,224,280,56,7.59009049561257,0.144723675170471,18,3,0.57,Morris_IL_2011,-0.74867141600768,0.489210223480553,-0.303999962920387,-0.340499945128918,0.399663137632338,145.168990791348,0.212486823410789,-88.38,41.34
2013,Morris_IL,222.151558530266,228.643319784628,235.135081038989,220.314551948329,228.126217822319,233.92185657801,223.378796728498,229.166590889365,236.90557263417,NA,200,256,56,12.9835225087236,0.084604604849237,20,5,0.33,Morris_IL_2013,-0.501794915032489,-0.254915552079902,0.0538790741176652,-0.739282751281427,0.385821990008709,153.289104304882,0.213689903295293,-88.38,41.34
2014,Morris_IL,196.437083363539,248.720501295534,301.003919227528,136.132298719567,219.564948466457,259.738052760827,237.985287182196,277.300446439299,363.693034607303,283,220,283,63,104.566835863989,0.0105049156582533,2,2,0.04,Morris_IL_2014,-0.174526383787006,0.0816286137444059,-1.62493002859895,-1.01282092445621,0.386119895503918,148.434605586302,0.210676474632201,-88.38,41.34
2015,Morris_IL,235.143890575477,249.072947109491,263.002003643505,219.424116551851,244.945686328046,255.621820025858,242.565787631549,253.368040754353,278.507104701096,NA,247,268,21,27.8581130680279,0.0394307320355562,3,2,1,Morris_IL_2015,-2.01081939821523,1.21637330721077,-0.962860041836501,0.0515409476874541,0.387219854255466,157.444646874367,0.223199963334708,-88.38,41.34
2016,Morris_IL,257.449461424767,267.244460075945,277.039458727123,246.422716143127,264.518439681591,272.180504660526,262.38332747453,269.888938636406,288.170737724733,288,148,288,140,19.5899973023567,0.0560727893142388,17,5,0.22,Morris_IL_2016,0.502268843983397,0.518725582358601,1.24186324620492,0.832099316984916,0.392146752830102,153.839102586138,0.216245015811907,-88.38,41.34
2018,Morris_IL,212.814060426181,222.523654704202,232.233248982223,201.055345481592,218.769822797079,226.211578780843,218.769074427699,226.211064771024,243.344115334267,NA,222,271,49,19.4191885560411,0.0565659985344742,5,3,0.22,Morris_IL_2018,1.11569537082469,-0.935625978346175,-0.0694841042428723,0.421641733046323,0.392902974471791,165.27066408473,0.225560291489069,-88.38,41.34
2019,Morris_IL,208.07636241259,232.771053165788,257.465743918986,188.452830196178,228.716575706432,249.138289667244,216.302489689421,236.846630861995,277.120738445927,277,200,277,77,49.3893815063955,0.022240930295096,10,6,0.08,Morris_IL_2019,0.513215581154704,2.28787695271891,-1.9004988334639,-0.0757679613528505,0.336106146019524,174.693204083737,0.267393097758834,-88.38,41.34
2005,Morris_MN,208.214223456663,231.201916608607,254.189609760551,187.930056890578,227.090278301841,245.665989363836,216.630589734259,235.360456199286,273.019059662252,NA,203,273,70,45.9753863038882,0.0238924755115917,2039,9,0.09,Morris_MN_2005,-0.792876324824468,0.488354526706439,0.550670273629652,0.89777663283208,0,NA,0,-95.87,44.71
2006,Morris_MN,184.299189284491,222.722253265943,261.145317247396,139.200796913197,205.191827087986,233.278669252855,211.593486567702,240.36946143122,305.134396036773,NA,202,293,91,76.8461279629055,0.0142943544524701,118,6,0.05,Morris_MN_2006,0.910171218964615,-0.467683711468158,0.555785842505163,0.252245898932618,0.805679821057677,72.4871317864847,0.0817622623422272,-95.87,44.71
2007,Morris_MN,208.70372148288,240.967615511695,273.23150954051,179.629563864999,234.731555566252,260.897813685877,221.157457513616,247.13569158829,302.845978536311,NA,201,271,70,64.5277880576293,0.0170231434311776,214,10,0.06,Morris_MN_2007,0.0293298937713883,-1.00779858158439,0.428838701729441,0.579098864818577,0.748721840549608,73.0720505826362,0.143832880651861,-95.87,44.71
2008,Morris_MN,216.837476328338,230.969406437187,245.101336546036,202.418750525211,227.810744762533,239.100147710493,222.93270318007,234.118537099077,259.690271069458,263,200,291,91,28.2638602176979,0.0388646767618018,2038,13,0.15,Morris_MN_2008,-0.184906981238339,-0.7174005261682,-0.159098000665531,-1.28819713300212,0.798436909113829,93.5053921175379,0.0956075312560879,-95.87,44.71
2009,Morris_MN,259.706225042088,263.393988008571,267.081750975054,259.075424872532,263.201758975588,266.587322331869,260.195923878477,263.590866147717,267.715986280712,261,233,275,42,7.37552593296607,0.148933893173835,5561,7,0.59,Morris_MN_2009,1.13344560739825,-1.63938395455892,-0.463245124393972,-1.4307347008249,0.793612413050205,91.9773389718494,0.104270996871526,-95.87,44.71
2010,Morris_MN,216.007812616601,216.184389880737,216.360967144874,215.815186644308,216.141399886173,216.281115818932,216.087675065986,216.227183558785,216.555389203014,288,197,288,91,0.353154528272626,3.11043949166983,153,8,0.45,Morris_MN_2010,2.29513557958828,1.76981271866882,-0.375678740090149,0.63551492347165,0.802883238027572,98.952901581917,0.0768710679211121,-95.87,44.71
2011,Morris_MN,214.483948588697,238.336422248616,262.188895908535,195.146373622582,234.371876928083,254.110358111955,222.660223590282,242.380713681643,280.572263652718,252,217,259,42,47.7049473198384,0.0230262447212649,64,6,0.09,Morris_MN_2011,0.392761039001618,-0.950621067299996,-0.6836330847465,-0.564719657202569,0.799227622245396,96.7868862479037,0.131315677893265,-95.87,44.71
2012,Morris_MN,200.730813851221,221.890480587762,243.050147324304,178.488970974351,217.007140398424,233.657659686516,210.0863741749,226.769977966512,265.653420545378,251,188,251,63,42.3193334730826,0.0259565948055476,58,8,0.1,Morris_MN_2012,-1.41700078097357,-0.981679457908643,1.65911241605339,1.79924760055253,0.79655753297503,77.6824017939344,0.144242118652809,-95.87,44.71
2013,Morris_MN,228.248491357284,231.499071132591,234.749650907897,226.867701274414,231.148801928153,233.979361644966,229.025482615423,231.841139097168,236.093714826698,242,207,256,49,6.50115955061267,0.168964595138729,108,7,0.67,Morris_MN_2013,-0.381244227743004,-0.256841077460073,-0.397619366466379,-1.44741725562719,0.80174873657793,83.1872132512769,0.137721600220024,-95.87,44.71
2014,Morris_MN,219.300222741792,224.190070360027,229.079917978263,216.2073298305,223.501352316083,227.6249444255,220.759685491866,224.886172546766,232.295597498907,269,206,276,70,9.77969523647096,0.112321065722495,432,10,0.44,Morris_MN_2014,-0.802894514583569,0.280704640891586,-1.0159616363874,-1.12222790660962,0.808498447222763,93.6276363691929,0.125276463105783,-95.87,44.71
2015,Morris_MN,203.469359958131,214.10075964434,224.732159330549,201.731007314684,213.551290854219,223.395990767767,204.793515123209,214.625123382649,226.429682101922,NA,198,254,56,21.2627993724185,0.0516613909655968,445,8,0.2,Morris_MN_2015,-1.47327034213987,-0.279734286141392,-0.0221552314992458,0.489555219324276,0.810595555963008,81.5445561196618,0.130181176443624,-95.87,44.71
2016,Morris_MN,222.530011674501,227.842989185173,233.155966695845,219.379682431083,227.159117618791,231.669826599306,224.027211974205,228.520650655797,236.180713512911,NA,204,267,63,10.6259550213444,0.10337572380037,57,8,0.41,Morris_MN_2016,-0.223725673654243,0.523311429434967,1.36942231815165,1.10918306526201,0.809690246725416,83.863376768244,0.126651616378076,-95.87,44.71
2017,Morris_MN,211.543152302048,238.376078896075,265.209005490102,181.928737381132,231.751732838819,252.939649800886,224.057226425343,245.010248994032,294.164240027146,258,202,265,63,53.6658531880531,0.0204686169351011,259,10,0.08,Morris_MN_2017,-0.117582054802024,0.616334964490354,1.01299434319162,0.262844665267723,0.810343444529755,83.2712561742897,0.132461638953509,-95.87,44.71
2018,Morris_MN,214.871630523678,215.064658038729,215.25768555378,214.69039810592,215.024124915674,215.179091694456,214.950109470819,215.103599935877,215.446118173831,NA,208,236,28,0.386055030101545,2.84536065004662,176,5,0.26,Morris_MN_2018,-0.216994365017622,1.38005756720856,-0.11475871950989,0.245734400083,0.811730057412649,87.3626184718704,0.127980931207957,-95.87,44.71
2019,Morris_MN,240.306271453493,256.620722556756,272.935173660019,227.119003820718,253.867462226551,267.433768759964,245.950400535481,259.23267004854,285.426937531325,NA,235,277,42,32.628902206526,0.0336654228955911,51,7,0.13,Morris_MN_2019,0.849651926252537,1.24256681518905,-2.34467399150185,-0.417904617278099,0.621569279075898,98.7733553372986,0.132702290776159,-95.87,44.71
2005,Nashua,214.170547877381,221.082482475355,227.994417073328,208.644471973686,219.94220096931,225.635947119856,216.556212260864,222.246324805417,233.690723203006,NA,203,273,70,13.8238691959464,0.0794615296073393,2332,11,0.31,Nashua_2005,-1.07908389508871,0.290381473745997,0.693533537632062,1.2179605448379,0.665008824001283,179.128833042893,0.122080630744196,-92.57,42.93
2006,Nashua,198.375856352044,228.022059273648,257.668262195252,162.809872641542,217.420422702767,240.112866466539,216.278708362634,238.471682133412,293.111966375436,NA,209,293,84,59.2924058432083,0.0185262475991685,414,9,0.07,Nashua_2006,-1.53855819119948,-0.901327423739415,0.724055977241391,0.637443933708867,0.692707085230449,93.2514322233127,0.0784407700295551,-92.57,42.93
2007,Nashua,208.679554549021,211.599440441253,214.519326333485,208.579000075869,211.564911038528,214.424953992116,208.7716669317,211.634826311232,214.617290444164,NA,180,271,91,5.83977178446349,0.188100808035713,4076,11,0.75,Nashua_2007,0.287928003200353,0.147609743776095,0.293907271036759,0.532744709128452,0.613627286524483,83.7508273800014,0.0731288441568816,-92.57,42.93
2008,Nashua,213.622456737145,235.97049593391,258.318535130675,190.264851281737,230.766388951958,248.409598081702,223.436817876712,241.324625688556,281.109904244189,270,200,291,91,44.6960783935305,0.0245763349019152,1513,14,0.09,Nashua_2008,0.387138423119255,0.584712629026941,-0.472532941219284,-1.11580150765772,0.642685246728243,113.543290241741,0.0671655474318718,-92.57,42.93
2009,Nashua,254.49333515396,259.93806269501,265.382790236059,252.233549003237,259.363774100884,264.071702569404,255.776635279395,260.510312212842,267.696280130324,254,156,282,126,10.8894550820999,0.100874266262184,10087,13,0.4,Nashua_2009,-0.423607353319077,-0.703638475898046,-0.442066334186464,-1.72933129419751,0.653434484655406,110.830964823813,0.0643235314340721,-92.57,42.93
2010,Nashua,202.841741222912,235.98120470507,269.120668187228,168.089146216273,228.15139555306,254.354878885675,217.833114572535,243.65971264058,303.004544476003,274,211,288,77,66.2789269643157,0.0165733792279567,41,11,0.06,Nashua_2010,0.763460085016516,-0.119060447566363,-0.301448045002023,1.34963678782359,0.669157250578717,114.043733382232,0.0658247576264583,-92.57,42.93
2011,Nashua,214.588248874585,232.473877445455,250.359506016325,207.849837985688,230.717864972461,246.311985135762,218.621350108292,234.270055068282,257.180752867074,259,210,280,70,35.7712571417405,0.0307080566682086,167,11,0.12,Nashua_2011,-0.532427933093001,-0.843532191861186,-0.320800352700165,-0.460627657524154,0.669741697416975,112.970263744996,0.0675093396896701,-92.57,42.93
2012,Nashua,193.769073504833,231.12527099519,268.481468485548,153.943372733924,221.745141716172,250.852613358436,211.4211334336,240.799303769994,308.922168184315,272,202,272,70,74.712394980715,0.014702591071872,9,7,0.05,Nashua_2012,-0.543487398641206,-1.53080446829363,1.7021426698273,1.59865150624422,0.637207490087323,116.538308731396,0.0683917398180194,-92.57,42.93
2013,Nashua,236.752155593508,242.547732487094,248.343309380679,235.696534995505,242.210491258851,247.523068081678,237.568708264034,242.879415781531,249.471428858269,256,214,270,56,11.5911537871707,0.0947675970460731,632,9,0.38,Nashua_2013,0.228047980944917,0.242035347229255,0.0423414056442498,-0.923946661618822,0.635511448282185,121.4319550136,0.0687126125919645,-92.57,42.93
2014,Nashua,224.657845425578,232.598951718981,240.540058012384,223.237101026908,232.138202541825,239.429291280559,225.773583779262,233.035584642087,242.052828540559,276,213,297,84,15.8822125868053,0.0691632721447284,609,11,0.27,Nashua_2014,-0.531502606287177,-0.0749169408682385,-1.50680551633418,-1.27195453484122,0.653239669042652,122.207450872528,0.0694574958171942,-92.57,42.93
2015,Nashua,215.318364216739,234.746732726095,254.175101235451,203.580512367755,232.0633933902,248.590208590055,220.873769560794,237.393442780525,266.197648283331,268,212,268,56,38.8567370187119,0.0282696354784661,266,9,0.11,Nashua_2015,-1.00113452581264,-0.569474745758523,-0.426986613323953,0.152006071954153,0.664642112259632,113.58913236148,0.0779377048428869,-92.57,42.93
2016,Nashua,221.760481714377,227.617874012529,233.475266310681,218.921683731354,226.930953781905,231.959373500112,223.295951486355,228.3004869978,236.298379836175,288,218,288,70,11.7147845963042,0.0937674766762799,86,9,0.37,Nashua_2016,2.48853959008266,1.98148420565623,1.10148154002538,0.594290887085058,0.662831473035227,113.741939427279,0.0787398867777499,-92.57,42.93
2017,Nashua,253.514417907277,256.374504397819,259.234590888361,253.151726670135,256.256437083622,258.938362512945,253.812631658247,256.492001361022,259.608786175924,258,237,293,56,5.72017298108426,0.192033666645048,2429,9,0.76,Nashua_2017,1.07023009416227,-0.196894898907172,1.119688900507,-0.0289069154972866,0.664424377163027,110.960850829742,0.0756801356833444,-92.57,42.93
2018,Nashua,221.487411262748,226.40452922137,231.321647179992,220.630467641447,226.138742475196,230.665816831505,222.140255064547,226.669675733555,232.192544472443,NA,215,278,63,9.8342359172446,0.111698132996318,34,5,0.44,Nashua_2018,0.466581208292943,2.14825642445703,-0.0926359730056061,-0.26334928809655,0.668229011482661,109.879740839216,0.0774678554238958,-92.57,42.93
2019,Nashua,256.761118778096,260.03841772255,263.315716667003,255.50003366871,259.718494147551,262.576371661969,257.492317941002,260.359250579066,264.614867883218,NA,249,277,28,6.55459788890698,0.167587060261993,17,3,0.67,Nashua_2019,-0.0421234813776281,-0.454830230998976,-2.11387552614247,-0.288816581348971,0.70103825261855,114.651141468782,0.0913341431550962,-92.57,42.93
2005,NEPAC,208.127840103158,216.203376639833,224.278913176509,207.191576886421,215.901724865136,223.496495110729,208.90092096145,216.506112687915,225.188150668514,NA,175,287,112,16.1510730733509,0.0680119386750896,8423,13,0.27,NEPAC_2005,0.573502531284625,-1.82200868040389,0.185805671922372,1.09509092802662,0.108155804865751,105.48107537014,0.0288552994969231,-85.4,41.11
2006,NEPAC,264.289251493684,273.230779268917,282.17230704415,259.330101210294,272.095198608635,279.731021222755,266.731531406471,274.37264755493,287.317227327914,NA,230,293,63,17.8830555504659,0.0614249499086922,690,8,0.24,NEPAC_2006,-0.893025503194044,0.188215187573917,0.625219484090546,-0.465304611696848,0.645398283090437,105.427682826907,0.060251547215013,-85.4,41.11
2007,NEPAC,213.387855376349,225.469397720846,237.550940065342,209.714466792436,224.429798778158,235.177532598623,215.772545832688,226.486892805122,241.318735765236,NA,208,264,56,24.1630846889936,0.0454604950295081,155,8,0.18,NEPAC_2007,0.865239695729754,-0.0780388938519553,0.287290550417853,0.679015778772847,0.613056498303055,112.32109343358,0.10313435815532,-85.4,41.11
2008,NEPAC,234.436695741446,261.359758298954,288.282820856462,224.879162529492,258.788281754295,282.414755941316,240.341746972137,263.910081448579,298.138110447787,270,221,291,70,53.8461251150155,0.0204000898682178,47,11,0.08,NEPAC_2008,2.06188120295439,-0.752647986120696,0.242116325931069,-0.630217913576806,0.651786783789179,107.272633926789,0.10397284887203,-85.4,41.11
2009,NEPAC,260.360452297227,277.240121205662,294.119790114098,254.596927595627,275.698432839614,290.505018166742,263.843519214028,278.782063499067,299.938729442245,268,191,303,112,33.7593378168713,0.0325381320380254,3354,13,0.13,NEPAC_2009,0.779572115027219,-0.267970806732721,-0.35992458177849,-1.85366035021937,0.639968057496507,107.008802003411,0.104651627071272,-85.4,41.11
2010,NEPAC,229.837622050121,255.770580484888,281.703538919654,201.624157498493,247.654649454549,267.706694880549,243.765999106602,263.791298041334,310.467463555147,NA,225,281,56,51.8659168695329,0.0211789525318677,22,5,0.08,NEPAC_2010,-0.835835820452112,-0.183036078498322,-0.0841562019856262,1.93600350498975,0.68774853030494,160.652005332783,0.0884338150189657,-85.4,41.11
2011,NEPAC,221.047785115068,236.055685369217,251.063585623366,205.891358774858,232.825212957818,244.833781973513,227.212566821788,239.262971013769,266.649885098907,280,203,294,91,30.0158005082982,0.0365962517340818,893,13,0.14,NEPAC_2011,-1.33779365266157,0.0262541355957499,-0.459567787056648,0.227565120668988,0.702210558885209,146.517837701555,0.0873451520117346,-85.4,41.11
2012,NEPAC,51.5151382164224,209.000068566364,366.484998916305,-86.8734757610461,-29.555380384337,33.0694736972549,384.80539872413,445.786697683561,499.99245554066,272,272,272,0,314.969860699882,0.00348752667623747,1,1,1,NEPAC_2012,1.1396620304028,-2.21262021297525,1.69217538568825,1.01793124309814,0.676781682958414,136.12731446995,0.0863825447211304,-85.4,41.11
2013,NEPAC,225.0692396447,232.822618967149,240.575998289597,222.679481875357,232.156898003623,239.066356332687,226.590213937651,233.467374600286,242.922997956645,256,221,270,49,15.5067586448965,0.0708378724758991,102,8,0.28,NEPAC_2013,-1.07968584744075,1.31318315061984,-0.0698564058145343,-0.757139682258549,0.704410804120876,139.126050034953,0.091310177280176,-85.4,41.11
2014,NEPAC,231.786033850844,260.469044547747,289.152055244649,201.362920512809,253.517753232242,276.186982905843,244.813112202321,267.339694398935,318.868398813436,297,227,297,70,57.3660213938048,0.0191483697964847,27,9,0.07,NEPAC_2014,0.0256607929947537,0.251123843521194,-1.61821539374618,-1.4672721820187,0.71012914981149,131.336977656555,0.0892359877611359,-85.4,41.11
2015,NEPAC,240.893648834681,256.20607490155,271.51850096842,228.669441206,253.743365363318,266.32887137443,246.047726344433,258.720263287394,283.176627626861,268,226,275,49,30.6248521337396,0.0358684439227547,31,7,0.14,NEPAC_2015,-1.17438724601777,0.56830816014328,-1.19078302068625,-0.299410877521149,0.720798047282354,133.464742891851,0.0923300826237924,-85.4,41.11
2016,NEPAC,265.496229764352,270.783709187092,276.071188609832,264.708306585695,270.52937422884,275.439988002604,266.130962299535,271.041546218591,276.883014019869,274,211,281,70,10.5749588454793,0.103874237947594,383,7,0.41,NEPAC_2016,-0.854610462750288,0.341103086193349,1.23545028416324,0.443286105354679,0.719193701798013,136.184615149536,0.0923071634025875,-85.4,41.11
2017,NEPAC,261.845124927617,266.418327014554,270.991529101491,260.694817634711,266.081031964731,270.195286484099,262.630684750409,266.758437087778,272.198529370657,272,223,293,70,9.14640417387409,0.120098103092693,1774,9,0.48,NEPAC_2017,0.281789694740601,1.20477277263812,1.20487912269244,-0.478186551666099,0.716844481624514,133.487663163685,0.0915508291028271,-85.4,41.11
2018,NEPAC,196.842806341614,197.570303695489,198.297801049364,196.842747831971,197.570282740919,198.29774165957,196.842865584089,197.570324995159,198.297859601382,NA,201,201,0,1.45499470774979,0.754962052818198,1,1,1,NEPAC_2018,0.116694839966407,1.14717287738899,0.0965406120197986,0.44995556433131,0.723342080836093,135.970692612414,0.0932697706931918,-85.4,41.11
2019,NEPAC,258.848568209598,270.348724342436,281.848880475274,246.102175109153,267.732549949784,276.696824351688,263.941343972982,272.984791973489,293.41647487382,277,228,291,63,23.000312265676,0.0477587338255846,55,6,0.19,NEPAC_2019,0.331335629415979,0.276189444908396,-1.78697404585783,0.102343923715215,0.685697260007105,143.156197832506,0.109255927483584,-85.4,41.11
2005,Orr,198.221691594507,239.470949992113,280.720208389719,151.322486961363,226.336157029916,258.305033794005,220.855553933778,252.379041728578,325.913091424506,NA,182,280,98,82.4985167952119,0.0133149762453109,57,11,0.05,Orr_2005,1.17540443313374,-1.12328260095664,0.48378438148999,0.788096716496733,0.546861929480789,197.823437959578,0.211695142493726,-90.82,39.81
2006,Orr,92.4048108920342,212.500084817965,332.595358743895,-6.97501125921352,27.2072732972432,93.0289015960036,329.648149890008,386.22962872216,443.230106315497,NA,223,293,70,240.190547851861,0.00457330982099731,357,10,0.41,Orr_2006,-0.683986142165817,-0.670729368703121,0.527601399496802,-0.0145668246617143,0.565387533442478,140.036167809509,0.177973884917941,-90.82,39.81
2007,Orr,211.004887951473,216.748963216402,222.49303848133,210.941252148377,216.726759268299,222.431942234185,211.066315597896,216.7719451268,222.557349315792,NA,194,278,84,11.4881505298567,0.0956172874430003,558,8,0.38,Orr_2007,0.16923582146819,-1.50476784249083,0.269220131885689,0.462817369337582,0.383580241983788,99.5858551862225,0.341492632671804,-90.82,39.81
2008,Orr,111.253850549463,214.000119259345,316.746387969226,20.099076572035,68.5289301946988,115.226208802284,301.96928366285,370.830888226441,413.300376438702,270,221,291,70,205.492537419763,0.00534552643708803,475,11,0.33,Orr_2008,0.812469311593611,1.55617398814255,-0.161965211471125,-1.73074097336949,0.48069717075183,121.689604987223,0.301293730734413,-90.82,39.81
2009,Orr,258.643593332156,262.173234308691,265.702875285225,258.581525632549,262.151209197533,265.642269270225,258.704883379937,262.195083318792,265.766875503694,268,212,289,77,7.05928195306944,0.155605881547722,3823,7,0.62,Orr_2009,-0.455899638491142,0.295400703232297,-0.187291215126471,-1.69003273706025,0.482725428856268,134.264617688291,0.303344907009523,-90.82,39.81
2010,Orr,256.822560791284,272.553283350056,288.284005908828,243.096131524876,269.790886414997,282.735063052924,262.404341492667,275.286678456521,301.042405094048,281,204,288,84,31.4614451175439,0.0349146641960549,15,5,0.13,Orr_2010,2.08881288495608,2.09868956997606,-0.576437958163667,1.68647925262133,0.487297603905257,126.067176237351,0.301179139881054,-90.82,39.81
2011,Orr,240.833785659914,265.70895071022,290.584115760527,214.135280167279,259.281303667561,278.706785244245,252.83971002092,272.18212070703,317.488116496995,280,231,287,56,49.7503301006134,0.0220795678979456,12,5,0.08,Orr_2011,-0.91700004428774,-0.176163083387661,-0.330912539838352,-0.194562544895925,0.624623282569586,139.883646753683,0.305121065236573,-90.82,39.81
2012,Orr,51.5151382164224,209.000068566364,366.484998916305,-85.3234276975118,-23.0579669360578,36.0898571495521,381.6377614331,441.333913688519,504.067454401082,272,272,272,0,314.969860699882,0.00348752667623747,2,1,1,Orr_2012,-0.75925912462225,-0.99556978297373,1.59699423775424,0.765157248918508,0.497427435342111,122.889044230277,0.301935439513218,-90.82,39.81
2013,Orr,208.161377825936,239.736199996218,271.311022166499,173.059217071798,231.022035635743,255.892330963724,223.929776606297,248.488803728999,307.688285295661,277,214,284,70,63.149644340563,0.0173946473154726,15,7,0.06,Orr_2013,0.19775672343927,0.191055818939577,-0.213602882858291,-1.14388501604629,0.489039384876299,121.888238237665,0.300800990064973,-90.82,39.81
2014,Orr,214.867564412835,237.859647729219,260.851731045603,189.062118185986,231.91878279696,249.624448269301,225.86311569664,244.062553133846,285.558300179337,NA,220,283,63,45.9841666327679,0.0238879134240708,93,7,0.09,Orr_2014,-1.0063326113096,0.556870755331615,-1.5771376448005,-1.06004845071443,0.495364799981665,120.21513508971,0.305946119380751,-90.82,39.81
2015,Orr,240.567984349366,251.814963247526,263.061942145687,231.317382129377,249.928559993168,259.218837232279,244.488459066861,253.699249199775,271.979464226208,268,226,275,49,22.4939577963217,0.0488338157894691,50,7,0.19,Orr_2015,-0.845249725965542,0.852466837271069,-0.781660258340025,0.557491207420072,0.514948376820562,121.559729400395,0.30614092383146,-90.82,39.81
2016,Orr,260.36193276846,271.406914726271,282.451896684082,249.579872627469,269.144237220638,278.055707013076,264.825419844991,273.729353872305,292.947831869981,267,260,281,21,22.0899639156229,0.0497269165127395,264,3,0.19,Orr_2016,0.435386676948653,-0.450626315813816,1.28204726053604,0.74590316336764,0.527622125201966,113.186573920218,0.308673381690674,-90.82,39.81
2017,Orr,254.790135701989,264.772342525083,274.754549348176,245.386080985066,262.845575698282,270.890231322921,258.703357856273,266.761074281423,284.196473564938,265,258,279,21,19.9644136461869,0.055021189746357,12,3,0.22,Orr_2017,-1.44699605617003,-0.0119335165823298,1.45305149357472,0.0427547474299551,0.527450238921929,115.421197987692,0.308134804679891,-90.82,39.81
2005,PPAC,202.991519859986,213.264271615416,223.537023370846,201.273380976102,212.740491864642,222.216477214038,204.314627797688,213.790758966167,225.254874571561,273,196,287,91,20.5455035108606,0.0534650217173298,2320,12,0.21,PPAC_2005,0.744269751562426,-1.85364996453063,0.261836412338235,1.24502373613928,0.564509475903477,133.477561435624,0.0182184843137704,-86.93,41.44
2006,PPAC,263.825445827766,273.566062079363,283.306678330961,258.414020911221,272.306433835284,280.626940757244,266.553397963735,274.812780801807,288.839451855074,NA,216,293,77,19.4812325031947,0.0563858468000651,895,10,0.22,PPAC_2006,-1.41470783703362,-0.39619092042454,0.705056062704364,-0.474824240012823,0.784935500619034,78.8230461127657,0.036902432205759,-86.93,41.44
2007,PPAC,209.334544249995,219.65953811059,229.984531971185,200.355439980766,217.723270844129,226.087871040842,213.134470726261,221.576266747909,238.905605064755,285,215,292,77,20.6499877211899,0.0531945009475445,211,10,0.21,PPAC_2007,0.771261307001508,0.262555975791296,0.211023688953761,0.435366314002208,0.768161667798234,82.1109057090365,0.0487239905747035,-86.93,41.44
2008,PPAC,264.134463211615,266.640221544878,269.145979878141,263.98963310727,266.59011144606,269.012905530294,264.264765123694,266.689630771018,269.291149879895,277,228,291,63,5.01151666652584,0.219188294581418,2007,10,0.87,PPAC_2008,0.951695637496804,0.883928460682451,-0.0333377836364254,-0.854534756456913,0.802548025080873,76.512272773955,0.052038819441671,-86.93,41.44
2009,PPAC,260.080975181041,272.96685150314,285.852727825238,255.034050409932,271.658408287261,282.896831656434,263.003940493055,274.27258891608,290.986270248146,275,219,289,70,25.7717526441962,0.0426228594759194,3286,10,0.17,PPAC_2009,0.778736480314319,-0.794596318610712,-0.528009861725101,-1.73458376320693,0.783417868125723,79.1011947554004,0.0521586325332482,-86.93,41.44
2010,PPAC,209.681927759494,242.457914755144,275.233901750793,172.225557253905,232.754767982079,257.775611937676,226.746737319581,252.152237482346,312.00611982999,288,211,288,77,65.5519739912981,0.0167571733468695,17,7,0.06,PPAC_2010,0.134931029563417,-0.0591517377451119,-0.0123133371795151,1.65224166400745,0.796663381992346,104.74029768657,0.0439420675115155,-86.93,41.44
