Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Prop.forestwetland,Edge.density,Longitude,Latitude
2019,Eau Claire,124.02629576785,174.792145465492,225.557995163135,74.7775332920843,163.928569776436,204.329535540292,145.280296492526,186.127398992021,276.304573222011,NA,137,235,98,101.531699395285,0.0108189442109608,23,11,0.04,Eau Claire_2019,0.325140774098825,0.828475415370976,-2.07109845899782,-0.780412569028915,0.34056061057505,0.458790768031904,261.704484681794,-91.59,44.75
2005,Hancock,238.905361691104,265.522306345756,292.139251000408,230.039958935349,263.111333230588,286.569289449358,244.542408667072,267.979486795475,300.79410279565,NA,196,308,112,53.2338893093039,0.0206347085597909,310,16,0.08,Hancock_2005,0.423088684566859,-0.3650089984835,0.344784879280526,1.42494077970874,0.296186809661304,0.172876850451441,175.821951294039,-89.53,44.12
2006,Hancock,240.193386629705,264.584864978257,288.976343326809,212.387227497938,256.934971156443,275.849827129264,253.222172088172,272.374344998735,317.13950330323,NA,167,293,126,48.7829566971044,0.0225174090660806,286,19,0.09,Hancock_2006,-0.832236378779574,-0.829835465617179,0.696770785333865,0.74273158629279,0.403641881638846,0.288914623432634,140.995835235052,-89.53,44.12
2007,Hancock,192.828448252536,234.505366789487,276.182285326438,160.67114629463,228.107803363432,262.713842006722,206.182121154589,240.790202338489,306.271576826561,NA,152,299,147,83.353837073902,0.0131783470319156,269,17,0.05,Hancock_2007,-0.756730683927154,-0.49299713199347,0.588726268952904,1.02365464481134,0.408234166600111,0.30828208609536,130.148904609767,-89.53,44.12
2008,Hancock,189.811265175772,221.000047688673,252.188830201575,152.185534975922,209.382741684617,233.068225855555,208.954831636571,232.422019631941,287.801526009409,NA,165,242,77,62.3775650258024,0.0176099498424997,81,11,0.07,Hancock_2008,0.126688764583009,-0.0894203734769595,-0.231299281208395,-0.660350557483889,0.480315321508777,0.328887666712499,177.834815290127,-89.53,44.12
2009,Hancock,151.48576447508,197.489751076154,243.493737677227,97.8514062029076,178.882506855168,214.53906939927,180.884882349282,215.482603922621,300.649287978418,NA,149,226,77,92.0079732021466,0.0119388108787948,145,11,0.04,Hancock_2009,-0.341430897715324,-1.30522925870108,-0.62308653873662,-1.45382000597464,0.449298776295889,0.297997158439892,194.988083234027,-89.53,44.12
2010,Hancock,217.191035593837,245.161587281943,273.13213897005,207.318893444764,242.472739995434,266.991295092822,223.467394287866,247.838709145639,283.256945068367,NA,176,295,119,55.9411033762133,0.0196361123593558,194,15,0.07,Hancock_2010,-0.0585891615617344,1.65503150323849,0.249954702530568,1.18277198441101,0.482641275952151,0.294766029607224,210.120848229291,-89.53,44.12
2011,Hancock,219.367618561783,258.376021817131,297.38442507248,187.083302372669,251.60107210069,283.428773598358,233.250971619621,265.044510671459,329.416990573594,NA,140,294,154,78.0168065106969,0.0140798610008602,183,14,0.05,Hancock_2011,-0.323152727571243,-0.660013873643669,-0.408377872048309,-0.725781996892978,0.439937669004079,0.333379164947981,190.652977663703,-89.53,44.12
2012,Hancock,175.325082010945,227.032726320351,278.740370629757,114.780805841073,196.110651074622,236.505089696452,215.993364402136,257.286899863539,335.006941512549,NA,152,257,105,103.415288618811,0.0106218897231972,42,10,0.04,Hancock_2012,-0.232211756931736,-1.42099212464149,1.77380830825214,1.44463309319512,0.500905174389294,0.346578669966543,198.780823173526,-89.53,44.12
2013,Hancock,193.406201687898,242.652667075402,291.899132462906,135.154871417162,220.91247366453,258.030464620904,227.344876248746,264.323812630334,348.579227083619,NA,144,291,147,98.4929307750088,0.0111527373869187,158,16,0.04,Hancock_2013,0.925386087695635,-0.635575579535683,-0.155622116224156,-1.04802755240565,0.457995325175306,0.345593290251615,187.375867021114,-89.53,44.12
2014,Hancock,188.738819285662,205.924952916991,223.11108654832,170.833501847651,201.68706279347,215.315171780851,196.490719613265,210.060457831708,241.259673291098,NA,184,227,43,34.3722672626571,0.0319579090610378,7,4,0.12,Hancock_2014,-0.228102165103138,-0.102725289477616,-1.67908742148552,-1.09836298757115,0.470186534671617,0.32818873458912,177.724050478198,-89.53,44.12
2015,Hancock,216.676506944887,240.150153095524,263.623799246161,198.161708890673,236.195450480776,255.53630789481,224.873235609365,244.135303066252,282.360839624711,NA,177,296,119,46.9472923012742,0.0233978518793478,562,13,0.09,Hancock_2015,-1.41959404230952,-0.291332435108462,-0.681393801251466,0.294219375253829,0.497788624593245,0.371648563178881,190.649158187429,-89.53,44.12
2016,Hancock,204.704175002258,242.919627727205,281.135080452152,161.699563095939,232.300547056315,262.084953725041,223.622713618609,253.498417983324,323.854002983985,NA,141,295,154,76.4309054498942,0.0143720107060849,167,15,0.05,Hancock_2016,2.85802117887883,1.03463231212937,1.21333985945816,0.370646188386923,0.484199550850176,0.373550575186764,197.36379747609,-89.53,44.12
2017,Hancock,243.128160297454,257.690611569158,272.253062840862,234.5135142057,255.713325388966,268.029098418681,247.346400455813,259.635002221142,281.393797577552,NA,146,293,147,29.1249025434085,0.0377156898555962,271,15,0.15,Hancock_2017,0.808343277393981,0.694205163615101,0.922076880331926,-0.363700636752336,0.491143040469315,0.372576653375499,191.000550004583,-89.53,44.12
2018,Hancock,205.377499231763,227.362623389288,249.347747546814,182.92818224274,222.134681034275,239.571989976577,215.283957128594,232.504960304325,273.477975097872,NA,201,278,77,43.9702483150506,0.0249820238341851,97,8,0.09,Hancock_2018,-0.655366773987538,1.53065909796096,-0.116439027516888,-0.0646622377688263,0.491360740638893,0.368325771116916,196.145384544871,-89.53,44.12
2019,Hancock,232.181960274563,236.407598333295,240.633236392028,226.969373256684,234.335562717565,237.577992433249,235.231829494496,238.411631526498,245.705530701643,NA,151,242,91,8.45127611746511,0.129976322644509,53,6,0.51,Hancock_2019,-0.294113405231359,1.27860245373519,-1.89415562566873,-1.06889167721028,0.485849488977497,0.359480269489894,220.406635422277,-89.53,44.12
2005,Kellogg,218.198418437721,252.083438597167,285.968458756612,194.084938006468,246.722395583697,275.075163473464,229.181029121567,257.322556780958,311.317689172295,NA,182,301,119,67.7700403188911,0.0162087227074506,203,14,0.06,Kellogg_2005,0.609590419295446,-1.40728770054466,0.043938635992989,1.33159801607998,0,0,NA,-85.37,42.41
2006,Kellogg,128.433817380869,235.615717869386,342.797618357902,2.22854668279601,195.852674010991,275.56442819969,194.47580287061,275.360328257651,466.770099322503,NA,160,293,133,214.363800977033,0.00512430637260124,242,15,0.02,Kellogg_2006,-0.43485732015563,-0.395548682698688,0.610285917659549,-0.429905238160327,0,0,NA,-85.37,42.41
2007,Kellogg,146.823948561661,222.000190449697,297.176432337732,60.1260358722886,158.079800452254,220.695375226721,222.663732082546,285.494642626135,379.994608503742,NA,145,299,154,150.352483776071,0.00730593711399975,606,21,0.04,Kellogg_2007,0.647908307963889,-1.24067639637561,0.374693141443166,1.10725356878217,0.236242467776048,0.38980007183048,139.93962578247,-85.37,42.41
2008,Kellogg,115.528838581723,220.99998459559,326.471130609457,-8.55622401965519,162.449856536139,241.035512007322,199.965110761229,279.869065382791,452.384482049068,NA,144,298,154,210.942292027735,0.00520742322861087,350,14,0.02,Kellogg_2008,0.490870503500001,1.15929827229522,-0.010413576083462,0.434818015064749,0.271120156430823,0.357197015044495,131.879753258155,-85.37,42.41
2009,Kellogg,143.403456112372,234.603733778765,325.804011445158,31.8829383345772,191.084056863044,259.931280252635,209.613532601508,278.988863341817,434.149406322084,NA,142,289,147,182.400555332785,0.00602227218769983,470,22,0.02,Kellogg_2009,0.496270509329405,-0.328217099608476,-0.387434553006528,-1.51690478987039,0.251965361746279,0.37627199808452,137.559433542752,-85.37,42.41
2010,Kellogg,212.868333472906,225.402370820911,237.936408168915,206.060362581716,223.835862750333,234.526464665345,216.263107157394,226.941002636663,244.616412380765,NA,162,288,126,25.0680746960089,0.0438193122017699,844,16,0.17,Kellogg_2010,-1.26912209079489,0.567541150194093,0.152516179506348,1.76983773737652,0.352635137458029,0.36347592908793,222.805409122164,-85.37,42.41
2011,Kellogg,220.456885465325,266.28127269435,312.105659923376,169.918498970601,252.282942293189,288.323060883752,244.917876799159,279.719217224882,362.85175754879,NA,133,301,168,91.6487744580511,0.0119856026214997,395,19,0.04,Kellogg_2011,-1.69836793529961,1.17945807008121,-0.34056977800689,-0.490862581380776,0.281917880430423,0.366329372127935,204.198181679273,-85.37,42.41
2012,Kellogg,178.845011236091,235.950870954968,293.056730673844,113.389669252108,210.918823309934,255.114207648607,218.318740653739,260.481075041482,358.53202419207,NA,160,272,112,114.211719437753,0.00961780276848315,25,7,0.03,Kellogg_2012,0.338180258416905,-1.81950264224584,1.72325552197176,0.757456652261705,0.249418424761926,0.367773283063842,189.14737565895,-85.37,42.41
2013,Kellogg,247.52994890579,251.304251874906,255.078554844022,243.024172017356,249.962141127832,252.79532025801,249.797752622143,252.643776213143,259.705050088052,NA,158,291,133,7.54860593823292,0.145519027008429,865,17,0.58,Kellogg_2013,-0.604526389173263,0.69857491225164,-0.000424212421508624,-0.741277304454917,0.270309294890159,0.365424062890344,192.948277179311,-85.37,42.41
2014,Kellogg,199.942588780368,232.05551960821,264.168450436053,168.884962080101,225.520819158639,251.318729952782,212.773047037327,238.708381633918,295.473354490482,NA,171,283,112,64.2258616556852,0.0171031693944487,51,10,0.06,Kellogg_2014,-0.0580862164791683,0.17610345044754,-1.53465078385423,-1.84128519817337,0.267707963283408,0.365699093544801,198.101459240584,-85.37,42.41
2015,Kellogg,220.676045481525,240.508803603724,260.341561725924,199.715217598656,235.259777166205,250.766462605716,230.299378245883,245.631367566012,282.043106706921,NA,191,268,77,39.665516244399,0.0276932180746987,579,10,0.11,Kellogg_2015,-1.09625122259604,0.710724219718835,-1.04899791575601,-0.442858353406744,0.272406403630405,0.386693100168456,176.018030407212,-85.37,42.41
2016,Kellogg,176.323685834791,224.101675384737,271.879664934682,119.158610119264,207.691686259096,244.155687127625,204.170849648053,240.396199348683,329.987733771542,NA,155,267,112,95.5559790998914,0.0114955212823818,120,14,0.04,Kellogg_2016,-0.546369453128702,0.379356631154302,1.2918823533686,0.173789969598155,0.28068024248536,0.43040005500613,175.777370310948,-85.37,42.41
2017,Kellogg,142.603258090375,233.623228844922,324.643199599468,37.7426397803889,182.850795647243,252.677924022033,213.898906265941,284.274493008821,431.479561373191,NA,139,293,154,182.039941509093,0.00603420206738955,268,17,0.02,Kellogg_2017,0.734540082475588,-1.21865894745545,1.10542049124603,-0.193586549212928,0.277162142030414,0.392823991840758,175.154710061884,-85.37,42.41
2018,Kellogg,191.445674208137,224.083138941995,256.720603675852,160.119019130644,216.258693151623,241.979830511814,206.190685146294,231.831078652357,291.349974365838,NA,145,292,147,65.2749294677149,0.016828295340326,254,17,0.06,Kellogg_2018,2.34783444345002,0.694932517804686,-0.00983342788594896,0.334184136121369,0.280531267547529,0.395780571376185,176.908090763236,-85.37,42.41
2019,Kellogg,230.834524650557,253.257057823945,275.679590997332,213.939239041269,249.548570152638,268.065943396807,238.444404849383,257.046607043107,293.512080157313,NA,144,284,140,44.8450663467754,0.0244946853887449,299,17,0.09,Kellogg_2019,0.0423861031960406,0.843902244981192,-1.96966799417386,-0.252258080625211,0.279614498699334,0.395390944615701,178.974711589885,-85.37,42.41
2005,Lamberton,233.810400867434,244.831749704397,255.85309854136,223.200905923792,242.487698385938,251.340606387396,238.360283585424,247.186802528323,265.996516074172,NA,203,308,105,22.0426976739258,0.049833546131743,456,15,0.19,Lamberton_2005,-1.34959668078867,0.901283152490582,0.668420942645836,1.07354163046564,0,0,NA,-95.32,44.24
2006,Lamberton,181.296879968979,230.2810295781,279.265179187222,133.072417533902,219.986038809565,259.284947083812,200.954368043233,240.519289081726,328.833690803316,NA,153,286,133,97.968299218243,0.0112124615836658,623,17,0.04,Lamberton_2006,0.456151619908097,-0.109914136079216,0.595232337366141,0.59462152866002,0.780346590001597,0.0711946973326945,86.5619367056837,-95.32,44.24
2007,Lamberton,196.312686636638,220.615654949182,244.918623261726,178.019463240881,216.712221617888,236.622905626613,204.412839493711,224.595539060563,263.316229565634,NA,159,278,119,48.6059366250888,0.022599416196305,173,16,0.09,Lamberton_2007,-0.390225826274209,-0.906275225309278,0.416210226152194,0.501571320871076,0.688428366075706,0.168703082574669,88.6653775070162,-95.32,44.24
2008,Lamberton,215.680900516937,233.747968357877,251.815036198817,205.760223849111,231.447050287494,246.75986163273,220.599371592592,236.064044209783,262.042640891671,NA,158,291,133,36.1341356818801,0.0303996697491914,1095,20,0.12,Lamberton_2008,0.396464693483437,-1.1536068197443,-0.253752931614791,-1.04582146594489,0.765176432836334,0.0630780338540175,107.960666559699,-95.32,44.24
2009,Lamberton,214.892543813034,222.179730793939,229.466917774843,210.921256988888,221.238114662504,227.451701703061,216.900825710395,223.110807610482,233.519588378122,NA,149,289,140,14.5743739618096,0.0753696724318995,1258,20,0.3,Lamberton_2009,0.546298018428431,-1.45155813876306,-0.373412500489583,-1.27905923798556,0.748123359730452,0.0804176169247167,119.096736730312,-95.32,44.24
2010,Lamberton,206.338291026413,242.318536905234,278.298782784055,189.709425255885,238.178747250801,269.359681926528,215.464167260752,246.522900073716,294.943144884976,NA,141,288,147,71.9604917576414,0.01526484553637,587,21,0.06,Lamberton_2010,1.7549759982574,1.35802014777814,-0.341702163389164,1.09814726526571,0.778848688357381,0.0714785060224395,107.620663045056,-95.32,44.24
2011,Lamberton,218.658328284968,237.254360644921,255.850393004875,207.296965141419,234.800943881062,250.488359776648,223.914298396332,239.768614746134,267.408223473328,NA,147,287,140,37.1920647199066,0.0295349505243704,747,18,0.11,Lamberton_2011,0.946385197190688,-0.413459067566784,-0.609876890859897,-0.170472220546745,0.746220933564069,0.146819166370607,122.259915495756,-95.32,44.24
2012,Lamberton,222.386507843587,235.73899141962,249.091474995653,211.642402007988,233.45469467236,244.592180624913,226.946111300061,237.953828333163,259.905435434117,NA,139,279,140,26.7049671520658,0.0411333885994562,347,17,0.16,Lamberton_2012,-1.11152010608392,-0.595203484853375,1.66149187287336,1.8532009849239,0.738416402122466,0.15484144538547,110.795302603128,-95.32,44.24
2013,Lamberton,237.953268833838,246.350789410234,254.748309986629,235.942331742739,245.76285272956,253.326742613967,239.348606851073,246.942437388095,256.724954289015,NA,165,284,119,16.7950411527912,0.0654041738515886,785,16,0.26,Lamberton_2013,-1.12519848023374,-1.09531485195109,-0.199408753070342,-1.37291066296471,0.749796577924981,0.130614162760581,113.954661104362,-95.32,44.24
2014,Lamberton,201.798938147991,225.530814735572,249.262691323152,178.386455697425,220.252593100895,239.145138150938,211.919868254884,230.734311167387,272.521962729589,NA,150,297,147,47.4637531751606,0.0231432560199743,558,18,0.09,Lamberton_2014,-0.268909944209942,-0.0934819862949289,-1.04407980921356,-1.17644025463458,0.74798583494734,0.12424218114306,118.859880349325,-95.32,44.24
2015,Lamberton,213.772714947584,218.574245666943,223.375776386302,212.876562444015,218.293178921609,222.685900286535,214.458465662456,218.857195396389,224.318422776557,NA,170,282,112,9.60306143871799,0.114387041925264,1043,13,0.45,Lamberton_2015,-1.78481841549914,-0.20231429317362,-0.0248417060984216,0.324144621949897,0.75474747011701,0.141180650263016,109.034160802561,-95.32,44.24
2016,Lamberton,212.666271243771,233.604202276697,254.542133309623,198.611113916246,230.487523361769,247.892317668942,219.379720207973,236.813276826489,268.634892045981,NA,148,295,147,41.8758620658517,0.0262314788809422,726,22,0.1,Lamberton_2016,0.865754371066025,1.18316441912266,1.21289961949642,0.878956844962743,0.759560837525929,0.145833572091638,109.748550209733,-95.32,44.24
2017,Lamberton,231.744286565418,250.205836931984,268.667387298549,213.326926756358,246.313558491958,260.886513917783,239.476576187382,254.077362316575,287.933759604087,NA,160,286,126,36.9231007331306,0.0297500959992776,222,18,0.11,Lamberton_2017,-0.164138528257541,-0.121778517243491,1.01037315023522,-0.154398449693942,0.757818856939844,0.140424263955901,110.065632139119,-95.32,44.24
2018,Lamberton,214.216271209673,214.732992613833,215.249714017993,213.917048876452,214.664950260244,215.10378478779,214.360422629943,214.799811474246,215.540659409749,NA,152,264,112,1.03344280831931,1.06291880165921,329,10,0.39,Lamberton_2018,0.834030443303552,1.69426245903828,-0.296332145018579,-0.421103869121154,0.760741258580973,0.140389882760122,113.851513970706,-95.32,44.24
2019,Lamberton,223.759147029542,240.301247886723,256.843348743904,205.590020181508,235.740386626077,248.60537347598,232.175202200406,244.952164543299,275.163042061664,NA,137,270,133,33.0842017143624,0.0332021247145516,147,15,0.13,Lamberton_2019,0.394347639709543,1.00617634254947,-2.42122124901484,-0.703978036207417,0.69281547612226,0.153993375889614,118.687968459899,-95.32,44.24
2005,Lancaster,212.356035992451,251.446929792689,290.537823592926,182.653984084965,244.994873726357,276.891655410003,225.752370514036,257.999603723529,320.922255492495,NA,175,301,126,78.1817876004753,0.0140501493393195,280,18,0.05,Lancaster_2005,-0.340644383594867,-0.703818143909144,0.424298585494703,0.86142037306353,0.177345603318855,0.166848118818689,183.120167476544,-90.79,42.83
2006,Lancaster,228.429979010702,256.992808672907,285.555638335113,195.640510647686,249.189373896188,271.569328534355,242.689659796449,264.751987323165,315.465555106781,NA,160,293,133,57.1256593244105,0.0192289385259192,376,17,0.07,Lancaster_2006,-1.0979849536382,-0.545377616739948,0.478457892728032,-0.19466506266324,0.23817318056609,0.24719549682622,132.625767780864,-90.79,42.83
2007,Lancaster,180.649429358266,230.08354441025,279.517659462234,124.430420306709,214.624453828402,252.552381907972,207.872222209775,245.199755485083,338.388688066756,NA,152,299,147,98.868230103968,0.0111104021003159,254,19,0.04,Lancaster_2007,-0.642190476194956,0.381290686063014,0.185650491742776,0.0507505073583772,0.337897720467882,0.387879755678869,142.948392579116,-90.79,42.83
2008,Lancaster,206.01068859649,237.433039339179,268.855390081867,175.268037041708,231.017159858916,256.253378088218,218.410848006235,243.82749654581,298.981245935199,NA,151,305,154,62.8447014853766,0.017479051780638,386,23,0.06,Lancaster_2008,1.30387382103034,1.240559689948,-0.619798214272272,-1.06493984222655,0.268362002773352,0.217834263514365,173.783655756242,-90.79,42.83
2009,Lancaster,219.164938796653,255.902359360536,292.639779924419,175.916645967304,243.803977100368,270.949579223905,240.483132415052,268.351464857097,334.847337473966,NA,149,303,154,73.4748411277664,0.0149502302358369,815,18,0.05,Lancaster_2009,-0.128766278200254,-0.697672166844349,-0.486363520977659,-2.05133971164777,0.288623523074984,0.233901374070297,184.709360960851,-90.79,42.83
2010,Lancaster,230.470732933946,262.900361274384,295.329989614823,211.411668070688,258.483214567694,285.869134355245,239.881008178178,267.384055957501,314.637148701964,NA,141,316,175,64.8592566808772,0.0169361452414786,407,18,0.06,Lancaster_2010,1.01217297933158,0.940960104919428,-0.0843972185806803,1.65303002931098,0.304358289689316,0.236388223564331,212.077106445402,-90.79,42.83
2011,Lancaster,217.338000672839,246.412730209858,275.487459746877,189.697256122251,240.881026770032,264.419433658106,228.408710182556,252.01305297707,301.959991778401,NA,133,294,161,58.1494590740378,0.0188903870972046,221,14,0.07,Lancaster_2011,-0.419094763723353,-0.511318634435423,-0.133076707742996,-0.0216898726991911,0.265657410696891,0.225856358656414,172.809510711775,-90.79,42.83
2012,Lancaster,-108.903038486983,87.5512731087092,284.005584704402,-323.686410569311,39.8269535925155,193.250794922288,-18.2449733799805,136.799790576088,496.897665772728,NA,138,278,140,392.908623191385,0.00279572838712317,84,11,0.01,Lancaster_2012,-0.0396672193929943,-1.698280181685,1.8982907168343,1.89469964733374,0.265244845803871,0.219874167707629,168.401026863482,-90.79,42.83
2013,Lancaster,122.58374565426,195.26031325199,267.93688084972,33.7936406916132,165.387020350897,219.237355612935,171.214436149556,226.261118636647,352.123605845029,NA,137,291,154,145.35313519546,0.00755722117671898,152,18,0.03,Lancaster_2013,1.06422466676925,-0.095690403105697,0.0148979403543578,-0.450216552673495,0.243848772046437,0.210820660333032,162.044252926255,-90.79,42.83
2014,Lancaster,207.507950927987,236.948419071338,266.388887214689,175.513276640272,229.698349067251,252.883440528305,221.023073503576,244.356496214038,297.085792249418,NA,150,297,147,58.8809362867026,0.0186557120296625,78,16,0.07,Lancaster_2014,-0.939719351084439,-0.859676549260583,-1.50306100484795,-0.915156740866256,0.245854295831949,0.24161404554258,169.699886922771,-90.79,42.83
2015,Lancaster,155.226242125144,219.737317569233,284.248393013322,78.1826982805556,193.608678452219,242.890680230597,197.240771996816,245.153986140785,359.916498321361,NA,156,296,140,129.022150888178,0.00851377677274698,21,7,0.03,Lancaster_2015,-1.46545295813601,-0.88225018313594,-0.635982053344227,0.153819586208373,0.286847202007816,0.297906233167926,159.843831178754,-90.79,42.83
2016,Lancaster,163.205289366404,232.035383985374,300.865478604343,81.6344214039752,208.660039613199,261.27492440617,202.866791938472,255.142267089412,382.034257368631,NA,148,295,147,137.660189237939,0.00797954584751446,102,14,0.03,Lancaster_2016,2.20136572543614,0.333374838160131,1.22687948247893,0.557777190988344,0.315268339082502,0.305538683688788,165.845328687999,-90.79,42.83
2017,Lancaster,240.540085526125,253.089109050679,265.638132575234,226.900036537969,249.968600594234,259.787798282507,246.39432730859,256.195961973868,279.602397220897,NA,146,293,147,25.0980470491094,0.0437669827159152,315,15,0.17,Lancaster_2017,0.192720156799663,-0.169692628241614,1.16020781413952,-0.0393179856318822,0.302077722641791,0.302203784136879,168.62259710889,-90.79,42.83
2018,Lancaster,214.979627932912,223.407287167838,231.834946402764,212.171837158363,222.645285505928,230.062440994404,216.727735755481,224.152101926082,234.685433597655,NA,159,271,112,16.8553184698519,0.0651702780559387,54,8,0.26,Lancaster_2018,-0.183582068526156,1.63462780203599,0.0212728505346372,-0.0149140300977371,0.318729300129499,0.29870844268213,174.922068396443,-90.79,42.83
2019,Lancaster,218.749302321895,247.24501837462,275.740734427346,186.682018024245,238.107553650782,259.860780349032,234.527708904419,256.207491064822,307.655939413127,NA,137,291,154,56.9914321054501,0.0192742268586823,119,14,0.07,Lancaster_2019,-0.517254896875743,1.63296338623114,-1.94727705454148,-0.419257535757216,0.372889902474243,0.296897741207211,204.925735766022,-90.79,42.83
2005,McNay,221.884520064767,246.639531821776,271.394543578784,194.755456687611,239.579510365927,258.438119344746,234.862770303683,253.826773634861,300.524488395483,NA,196,308,112,49.5100235140164,0.0221867354009771,345,15,0.08,McNay_2005,-1.22666032457944,-1.14753443736984,0.487497468308652,0.895239612374813,0.316136868883643,0.214424861916439,265.961878771896,-93.42,40.97
2006,McNay,230.016085611386,260.186178120069,290.356270628752,196.38172956367,250.944264126175,274.22162952942,245.931626295269,269.061369818371,323.741955996212,NA,160,293,133,60.3401850173658,0.0182045479490236,218,18,0.07,McNay_2006,-1.15777679022453,-0.945768063059903,0.583682161197113,0.263632898821825,0.239677342065331,0.229694113888667,125.218204844433,-93.42,40.97
2007,McNay,192.16572609926,218.595759139992,245.025792180725,162.127184169306,210.664508933561,230.837003670359,206.186769278681,226.675883578424,274.569041159941,NA,138,292,154,52.8600660814642,0.0207806359853718,394,21,0.08,McNay_2007,0.294839774670354,0.228982591714468,0.364635113693951,0.219491261443036,0.141442376806964,0.239956872454277,84.5793352881445,-93.42,40.97
2008,McNay,210.152984399297,229.279910381486,248.406836363676,188.469244757919,223.456933147783,237.822776239689,220.775903831755,235.177947813702,270.459791841788,NA,144,291,147,38.253851964379,0.0287151681463227,206,16,0.11,McNay_2008,0.845104193563638,1.12835559710642,-0.530099824245085,-1.61353115357192,0.172644558018014,0.239337198909083,130.022042166627,-93.42,40.97
2009,McNay,224.145960078748,252.39818581406,280.650411549372,192.30159705791,243.52996263977,264.908978309962,239.701411535167,261.167422746686,313.938353041438,NA,149,289,140,56.5044514706239,0.0194403407662978,249,15,0.07,McNay_2009,0.930954672575747,-0.396563335904762,-0.178042502099245,-1.9010032634196,0.203229207251393,0.241136295922811,132.180417234911,-93.42,40.97
2010,McNay,275.688899779953,285.765393977747,295.84188817554,263.857877794973,282.522526744494,290.317774385659,281.184401857973,288.952384233596,307.129842080789,NA,141,295,154,20.1529883955873,0.0545063476363632,202,11,0.21,McNay_2010,1.57169226150432,1.94552072719551,-0.680412039819066,1.1799955130427,0.233412783902093,0.237366213645636,151.002211856928,-93.42,40.97
2011,McNay,219.574690217074,234.824321169378,250.073952121682,207.251760065545,232.153414977256,244.621839549507,225.04278558289,237.445652142744,262.736348952919,NA,147,280,133,30.4992619046079,0.0360161434344647,70,9,0.14,McNay_2011,-1.36337089253675,-0.195181616024806,-0.252733748883974,-0.120102038368243,0.570955469484106,0.258336580111383,181.586195567882,-93.42,40.97
2012,McNay,54.3383288314123,170.725875574043,287.113422316673,-77.0253416556324,114.9804108179,202.155180891763,139.147334674426,226.880759642153,422.868702969003,NA,139,272,133,232.775093485261,0.0047190005380502,88,10,0.01,McNay_2012,0.179104962836444,-1.41603063058103,1.54680526779099,1.56479132777203,0.46041986569798,0.264364128068205,177.754602305068,-93.42,40.97
2013,McNay,181.434229005389,242.700289812159,303.966350618929,111.740144775282,217.828534522035,264.317085431247,220.875655267023,266.562335919718,377.525446716718,NA,151,298,147,122.53212161354,0.0089647169814471,44,13,0.03,McNay_2013,0.485800017324366,0.107082751318089,0.281891691014397,-0.764823758919137,0.483968555909518,0.26036486145807,190.78889563779,-93.42,40.97
2014,McNay,182.552740151359,235.792989189773,289.033238228188,128.470758710036,223.811991395439,265.856821457545,204.994598409697,247.824742644446,342.34437488169,NA,143,283,140,106.480498076829,0.0103161218367806,171,18,0.04,McNay_2014,-0.745274022653017,1.5518047993723,-1.3327628404961,-1.23174877507288,0.539969747668049,0.263825544885752,178.839520038507,-93.42,40.97
2015,McNay,224.541352968563,224.755933294546,224.970513620529,224.317748642063,224.709831356894,224.882297192861,224.632567790043,224.801444692939,225.184633671198,NA,226,296,70,0.429160651966754,2.55956781305072,275,10,0.86,McNay_2015,-1.17047416224017,0.610511356108962,-0.402021714063729,0.0403358857695401,0.274001329269131,0.25869181582747,143.125097890905,-93.42,40.97
2005,Monmouth,216.276375697421,245.939422922875,275.602470148328,198.452290871281,242.032198281127,267.136471839013,224.845440287614,249.818184762282,292.256196056854,NA,154,287,133,59.326094450907,0.0185157273804805,335,13,0.07,Monmouth_2005,1.09716360559981,-1.31907671878712,0.776177219388721,1.52335914867866,0.793786314305687,0.0481211107163731,128.668309549735,-90.72,40.93
2006,Monmouth,232.488305997823,250.925627260616,269.362948523408,214.83095659242,247.028947338839,261.767517727223,240.157209617839,254.884821668451,288.889988929838,NA,160,293,133,36.8746425255854,0.0297891916006897,322,15,0.11,Monmouth_2006,-0.393471995549165,-1.61002055298038,0.716848568844038,0.493330963597505,0.794220945083014,0.0306513409961686,97.0689025989577,-90.72,40.93
2007,Monmouth,192.797135678848,218.969563889719,245.141992100589,170.682907568934,214.084991724918,235.607601716072,202.43623020694,223.788481273044,268.653220942491,NA,138,278,140,52.3448564217403,0.0209851715429568,156,17,0.08,Monmouth_2007,0.363663527168727,-0.327513362661559,0.352248952311535,0.587716231286499,0.761374521072797,0.065772669220945,69.264674018406,-90.72,40.93
2008,Monmouth,214.358973322387,243.87834734433,273.397721366273,188.562977859877,238.306837719663,262.290678633235,225.358049340485,249.503458681789,298.773457146401,NA,151,284,133,59.038748043886,0.0186058449373808,481,15,0.07,Monmouth_2008,-0.437523149513514,1.0761988250841,-0.0882346963607829,-1.28148435639817,0.804409860300943,0.0541376820729094,84.3055905746441,-90.72,40.93
