Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Prop.forestwetland,Edge.density,Longitude,Latitude
2007,East Lansing,203.145326448767,244.879980633801,286.614634818835,169.007128117906,237.565463758946,272.057310763267,217.748058861655,252.207975548425,321.535625312125,NA,194,299,105,83.4693083700688,0.0131601161295297,99,14,0.05,East Lansing_2007,1.17027138403699,0.0367018762007077,0.389700765307486,0.30401929672737,0.111754603187283,0.147062347725367,168.756205845764,-84.5,42.69
2008,East Lansing,236.353981773029,246.420997783375,256.488013793721,227.168272855031,244.523094702734,252.689961745466,240.117390069705,248.309885887391,265.524807056546,NA,214,291,77,20.1340320206924,0.0545576658601098,115,11,0.21,East Lansing_2008,0.128021548762862,0.48210206531074,0.214314250136193,-0.404886706918384,0.0917841594440228,0.147581579262691,170.582293794725,-84.5,42.69
2009,East Lansing,234.509671098348,254.938380886714,275.36709067508,211.31603542009,248.859653892134,264.704162650184,245.158921112841,260.752691896343,299.3749901107,NA,233,268,35,40.8574195767321,0.0268853442723821,5,3,0.1,East Lansing_2009,-0.447520443349475,1.45193837515064,-0.42021147666217,-1.95690104562381,0.089188001757399,0.143108199864201,168.913135278878,-84.5,42.69
2010,East Lansing,269.512456861254,270.143749733556,270.775042605858,269.512434723524,270.143741849213,270.775020911427,269.51247855573,270.143757507479,270.775064617381,NA,274,274,0,1.26258574460371,0.870012825740667,2,1,1,East Lansing_2010,-1.31413342923888,-0.345044883538017,0.255254221475749,1.48432490517821,0.129862837892035,0.149251165935212,267.266372543402,-84.5,42.69
2011,East Lansing,240.542920088429,244.885992101828,249.229064115227,239.405815268699,244.549257916346,248.438693355126,241.350129109434,245.214697559477,250.414433335346,NA,245,287,42,8.68614402679771,0.126461844060222,71,4,0.5,East Lansing_2011,-0.947301345644089,1.1488857320981,-0.411745149889648,-0.57823372830245,0.0920028876233256,0.141734178230529,256.189002845738,-84.5,42.69
2012,East Lansing,260.610118248002,261.289213078019,261.968307908037,260.610081947636,261.289199781729,261.968270188382,260.610155454142,261.289226458949,261.968346295084,NA,265,265,0,1.35818966003569,0.808772017430104,1,1,1,East Lansing_2012,0.335531252681837,-2.0229932757663,1.60127105768901,1.15384523442543,0.08215975890637,0.137849637328261,253.809278252067,-84.5,42.69
2013,East Lansing,265.651602588119,266.343844625365,267.036086662612,265.651565541835,266.343831288198,267.0360488164,265.65164063708,266.343858067053,267.036124230914,NA,270,270,0,1.38448407449221,0.793411648166013,1,1,1,East Lansing_2013,-0.572640280336366,1.27663635567705,0.145119355496809,-0.764365623540429,0.1043096632252,0.141207072385383,255.12328348517,-84.5,42.69
2017,East Lansing,219.943745647005,254.678655403841,289.413565160678,178.201472273926,244.193683973865,270.828123787946,238.294864488478,265.219677339799,328.611261984497,NA,223,279,56,69.4698195136733,0.0158121296282544,5,4,0.06,East Lansing_2017,1.06037182837831,-1.36118020239813,1.09591492127947,0.511183198660795,0.0930570993136166,0.14486243683324,253.885673905155,-84.5,42.69
2019,East Lansing,230.701987592789,231.429470253527,232.156952914266,230.701930989828,231.429449405619,232.156895058274,230.702047989968,231.429491407005,232.157011577928,NA,235,235,0,1.45496532147655,0.754977300961684,2,1,1,East Lansing_2019,-0.00175543855957041,0.138112836979735,-1.88050935325743,-0.258454429336323,0.0858838762905499,0.139591378381785,265.650604480605,-84.5,42.69
2005,Eau Claire,231.144547986099,252.656375880103,274.168203774107,213.573335166158,248.983276670807,266.559800593439,238.683594491017,256.415313275936,291.604262356637,NA,203,301,98,43.0236557880077,0.0255316702237979,507,13,0.1,Eau Claire_2005,0.487532205042581,-1.28087437940064,0.375004830730069,0.845475433500329,0.181063922440467,0.183436089019275,244.798710278803,-91.59,44.75
2006,Eau Claire,234.302078488989,249.914252726321,265.526426963652,225.597878305579,247.862759217296,261.225403501077,238.666143294379,251.949123515231,274.265500142914,NA,167,279,112,31.2243484746629,0.0351797826075705,196,13,0.14,Eau Claire_2006,-0.913185904829838,-0.902338451769486,0.703761322157327,0.958899369832974,0.321047797787805,0.348480613345047,154.491417618838,-91.59,44.75
2007,Eau Claire,202.08886966019,221.199326218312,240.309782776435,189.871639753673,218.424595119149,234.377990946407,207.996866143866,223.997292554384,253.975743451486,NA,208,250,42,38.2209131162446,0.0287399149272216,274,6,0.11,Eau Claire_2007,-0.169893980595421,-0.546246856451525,0.337834494028671,0.565521100046173,0.257037894820908,0.433853771512998,138.468976218048,-91.59,44.75
2008,Eau Claire,224.906000438329,243.783804267457,262.661608096585,213.770356911627,241.21288780233,257.201541471095,230.483903077082,246.363615709134,274.104962482974,NA,221,284,63,37.7556076582557,0.0290941097106523,226,9,0.11,Eau Claire_2008,-0.358124447060787,-0.367960173295704,-0.44652200484419,-1.49418396443968,0.361256904494511,0.372636428227636,227.85545114218,-91.59,44.75
2010,Eau Claire,221.421514907555,221.499999168678,221.578483429801,221.421514907555,221.499999168678,221.578483429801,221.421514907555,221.499999168678,221.578483429801,NA,225,225,0,0.156968522245677,6.99800046333028,2,1,1,Eau Claire_2010,0.0889549843680119,1.37155738460731,0.0940812215591772,0.708957422528122,0.295099814352181,0.384153468863882,214.836885934754,-91.59,44.75
2011,Eau Claire,235.781056811613,250.894174886063,266.007292960513,225.554122787734,248.628962100107,261.261416797408,240.613373020504,253.107825947236,276.387687469517,NA,245,273,28,30.2262361488998,0.0363414679217885,45,5,0.14,Eau Claire_2011,0.755431121304199,-0.36674512297488,-0.383856097388598,-0.498996531464697,0.304462423506223,0.420217276706928,214.82542593017,-91.59,44.75
2012,Eau Claire,216.689501902273,236.042925732279,255.396349562286,208.685336125939,233.982583453113,250.690861891646,221.415779263733,238.047853006764,263.33693104591,NA,201,264,63,38.7068476600122,0.028379107517361,42,9,0.11,Eau Claire_2012,-1.2621960857195,-1.53216437486279,1.71603929511785,1.48894115423719,0.283216061974285,0.425855469734821,220.360608144243,-91.59,44.75
2013,Eau Claire,230.481209033621,236.180736385292,241.880263736963,224.422277938218,234.689741999753,239.130433819461,233.298706041858,237.671325590102,247.910696460446,NA,235,284,49,11.3990547033416,0.0963646389976176,14,4,0.23,Eau Claire_2013,0.383228956546063,-0.387567803696014,-0.0820258232995538,-0.933934387346394,0.324150260136142,0.403325617107103,219.222247688899,-91.59,44.75
2014,Eau Claire,232.08471553685,241.061877219045,250.03903890124,223.044269649624,239.067419383209,246.177840750364,235.896776891632,243.033314833633,258.926563834576,NA,241,255,14,17.9543233643906,0.0611811299767626,3,2,0.24,Eau Claire_2014,0.247098663912807,1.72213531285253,-1.44586996128795,-0.87298350746259,0.316128440787513,0.420033920836103,216.219726487891,-91.59,44.75
2018,Eau Claire,213.662951225663,224.081904741207,234.50085825675,204.10050076711,222.07038677671,230.501505352656,217.777978664794,226.099452971885,244.229620727085,NA,215,264,49,20.8379070310863,0.0527147851155572,27,5,0.21,Eau Claire_2018,-0.284443983996664,0.0347151785532492,-0.187989649668763,0.220182764912208,0.344605899475144,0.455135110357315,233.318053327221,-91.59,44.75
2019,Eau Claire,213.455812891399,224.499887668402,235.543962445404,202.206018491519,222.039828175588,230.80388148175,218.169006405041,226.995639189424,246.601109046698,NA,221,235,14,22.0881495540047,0.0497310011739947,2,2,0.19,Eau Claire_2019,0.325140774098825,0.828475415370976,-2.07109845899782,-0.780412569028915,0.34056061057505,0.458790768031904,261.704484681794,-91.59,44.75
2005,Hancock,238.20457295325,252.598540546858,266.992508140466,235.203377669349,251.710168934284,264.858959801545,240.452812415884,253.497277520356,270.025648357708,NA,203,308,105,28.7879351872165,0.0381571579989332,755,14,0.15,Hancock_2005,0.423088684566859,-0.3650089984835,0.344784879280526,1.42494077970874,0.296186809661304,0.172876850451441,175.821951294039,-89.53,44.12
2006,Hancock,241.712662928993,257.088862258829,272.465061588664,230.817039662534,254.822777671951,267.693210172557,246.531719835352,259.370236040258,282.902019673142,NA,202,293,91,30.7523986596708,0.0357196784406348,361,13,0.14,Hancock_2006,-0.832236378779574,-0.829835465617179,0.696770785333865,0.74273158629279,0.403641881638846,0.288914623432634,140.995835235052,-89.53,44.12
2007,Hancock,199.992112522031,228.441275921644,256.890439321257,186.32458704596,225.173400143204,249.603360699258,207.320772974067,231.700040863314,270.470852956845,NA,201,299,98,56.8983267992256,0.0193057661480585,432,12,0.07,Hancock_2007,-0.756730683927154,-0.49299713199347,0.588726268952904,1.02365464481134,0.408234166600111,0.30828208609536,130.148904609767,-89.53,44.12
2008,Hancock,226.869157558266,230.86472006725,234.860282576234,225.948334268489,230.591423195112,234.222162213099,227.499819526494,231.133105652892,235.800078704253,NA,207,242,35,7.9911250179685,0.137460719101707,259,6,0.54,Hancock_2008,0.126688764583009,-0.0894203734769595,-0.231299281208395,-0.660350557483889,0.480315321508777,0.328887666712499,177.834815290127,-89.53,44.12
2009,Hancock,204.672800653121,214.962057265217,225.251313877314,194.830477294448,212.947754235754,221.237363340948,208.649919400959,216.986442768546,234.97485569947,NA,170,226,56,20.5785132241936,0.0533792592027578,9,4,0.21,Hancock_2009,-0.341430897715324,-1.30522925870108,-0.62308653873662,-1.45382000597464,0.449298776295889,0.297997158439892,194.988083234027,-89.53,44.12
2010,Hancock,231.280648509632,246.089212699693,260.897776889754,228.331638338685,245.17595747104,258.713739958642,233.448189463506,246.996382087952,263.787462098473,NA,218,288,70,29.6171283801214,0.037088868890439,92,10,0.14,Hancock_2010,-0.0585891615617344,1.65503150323849,0.249954702530568,1.18277198441101,0.482641275952151,0.294766029607224,210.120848229291,-89.53,44.12
2011,Hancock,241.956546751168,248.671392763959,255.386238776751,237.020847116222,247.64501693237,253.190402845074,244.169640530101,249.716059882449,260.1893418874,NA,238,287,49,13.4296920255821,0.0817938184516148,25,7,0.32,Hancock_2011,-0.323152727571243,-0.660013873643669,-0.408377872048309,-0.725781996892978,0.439937669004079,0.333379164947981,190.652977663703,-89.53,44.12
2012,Hancock,219.007948328131,238.141007447138,257.274066566145,203.633528674322,234.974021680773,250.667073889951,225.394794135338,241.274846760284,272.425308876802,NA,201,264,63,38.2661182380134,0.0287059634470702,105,9,0.11,Hancock_2012,-0.232211756931736,-1.42099212464149,1.77380830825214,1.44463309319512,0.500905174389294,0.346578669966543,198.780823173526,-89.53,44.12
2013,Hancock,235.260164235426,252.508540017394,269.756915799362,224.865168804715,250.182225008609,264.774189084429,240.237063390005,254.819216163592,279.842965075454,NA,228,284,56,34.4967515639364,0.0318425863770309,19,7,0.12,Hancock_2013,0.925386087695635,-0.635575579535683,-0.155622116224156,-1.04802755240565,0.457995325175306,0.345593290251615,187.375867021114,-89.53,44.12
2015,Hancock,242.56711502603,245.782785589306,248.998456152582,241.714163191322,245.534300685223,248.425883486032,243.16433679265,246.02993357148,249.876319760494,NA,247,261,14,6.43134112655196,0.170798869129581,10,3,0.68,Hancock_2015,-1.41959404230952,-0.291332435108462,-0.681393801251466,0.294219375253829,0.497788624593245,0.371648563178881,190.649158187429,-89.53,44.12
2016,Hancock,241.670200693557,242.489928738141,243.309656782724,241.669990946524,242.489853377226,243.309450445307,241.670402896025,242.490003976532,243.309866324042,NA,246,246,0,1.63945608916754,0.670018427855816,1,1,1,Hancock_2016,2.85802117887883,1.03463231212937,1.21333985945816,0.370646188386923,0.484199550850176,0.373550575186764,197.36379747609,-89.53,44.12
2017,Hancock,237.428370608564,255.113327109301,272.798283610038,230.784289096078,253.394725155745,268.889125969807,241.228420757029,256.810195386574,279.519557508637,NA,223,293,70,35.3699130014737,0.0310565024956613,81,8,0.12,Hancock_2017,0.808343277393981,0.694205163615101,0.922076880331926,-0.363700636752336,0.491143040469315,0.372576653375499,191.000550004583,-89.53,44.12
2018,Hancock,220.056100306936,234.130683810089,248.205267313243,206.516363403822,231.254418927344,242.573367464529,225.626319625909,236.996436702739,261.369826468905,NA,222,271,49,28.1491670063069,0.0390230301008738,20,4,0.15,Hancock_2018,-0.655366773987538,1.53065909796096,-0.116439027516888,-0.0646622377688263,0.491360740638893,0.368325771116916,196.145384544871,-89.53,44.12
2019,Hancock,231.738158380649,235.588922135771,239.439685890893,230.962047494735,235.359369434825,238.874461026155,232.304635517197,235.815261376872,240.21619128282,NA,221,242,21,7.70152751024415,0.142629600418945,34,3,0.57,Hancock_2019,-0.294113405231359,1.27860245373519,-1.89415562566873,-1.06889167721028,0.485849488977497,0.359480269489894,220.406635422277,-89.53,44.12
2005,Kellogg,215.674234480107,243.030683961962,270.387133443818,188.422583913294,237.108683954904,258.808564305808,227.33301051302,249.034173410555,297.391819585429,NA,203,294,91,54.7128989637115,0.02007690713172,288,13,0.08,Kellogg_2005,0.609590419295446,-1.40728770054466,0.043938635992989,1.33159801607998,0,0,NA,-85.37,42.41
2006,Kellogg,229.757459716201,250.466739736721,271.17601975724,223.386496278777,248.746097215542,267.148313813913,233.772544772871,252.201009168544,277.302233708362,NA,209,293,84,41.418560041039,0.0265211004514212,103,12,0.1,Kellogg_2006,-0.43485732015563,-0.395548682698688,0.610285917659549,-0.429905238160327,0,0,NA,-85.37,42.41
2007,Kellogg,192.496453223459,228.579683887489,264.662914551519,154.829118138484,219.8309896266,248.433968115237,209.082346254063,237.381717539212,302.253091155966,NA,187,299,112,72.1664613280603,0.015221278294472,403,16,0.06,Kellogg_2007,0.647908307963889,-1.24067639637561,0.374693141443166,1.10725356878217,0.236242467776048,0.38980007183048,139.93962578247,-85.37,42.41
2008,Kellogg,249.742687620156,260.906595601896,272.070503583637,245.808320257316,259.862221787242,269.683265971244,252.172073240283,261.967611380597,276.108942174789,NA,256,298,42,22.3278159634817,0.0491971894249828,76,7,0.19,Kellogg_2008,0.490870503500001,1.15929827229522,-0.010413576083462,0.434818015064749,0.271120156430823,0.357197015044495,131.879753258155,-85.37,42.41
2009,Kellogg,224.887339928111,253.634679853278,282.382019778446,192.809715102158,244.890390464046,266.855725495208,240.318225114627,262.381453492347,316.586426368059,NA,240,282,42,57.4946798503353,0.0191055206196655,17,5,0.07,Kellogg_2009,0.496270509329405,-0.328217099608476,-0.387434553006528,-1.51690478987039,0.251965361746279,0.37627199808452,137.559433542752,-85.37,42.41
2010,Kellogg,212.753394570057,238.822855539461,264.892316508865,185.631608996068,232.006125453943,252.428601762193,225.362554763231,245.63121962628,293.225556625046,NA,225,281,56,52.1389219388074,0.0210680572316181,7,5,0.08,Kellogg_2010,-1.26912209079489,0.567541150194093,0.152516179506348,1.76983773737652,0.352635137458029,0.36347592908793,222.805409122164,-85.37,42.41
2011,Kellogg,236.105658133555,254.332842520814,272.560026908072,226.345769428662,252.04734109524,267.528657909669,241.090193014665,256.662509477871,282.79479198357,NA,210,287,77,36.4543687745164,0.0301326241086791,54,8,0.12,Kellogg_2011,-1.69836793529961,1.17945807008121,-0.34056977800689,-0.490862581380776,0.281917880430423,0.366329372127935,204.198181679273,-85.37,42.41
2012,Kellogg,231.547062045957,245.887580983131,260.228099920305,217.199940043124,242.393913363113,253.717071326293,238.032459089773,249.36487579175,275.471529380946,NA,202,265,63,28.681037874348,0.0382993738306837,29,7,0.15,Kellogg_2012,0.338180258416905,-1.81950264224584,1.72325552197176,0.757456652261705,0.249418424761926,0.367773283063842,189.14737565895,-85.37,42.41
2013,Kellogg,192.946701455648,236.817887096257,280.689072736867,142.652531797779,215.166291505562,248.413760696529,224.724295907749,258.048100496701,332.725281393798,NA,172,263,91,87.7423712812183,0.0125192170596917,4,4,0.05,Kellogg_2013,-0.604526389173263,0.69857491225164,-0.000424212421508624,-0.741277304454917,0.270309294890159,0.365424062890344,192.948277179311,-85.37,42.41
2014,Kellogg,243.684505486885,244.395025274646,245.105545062408,243.684459439704,244.395008702338,245.105499458753,243.684550347209,244.395041617816,245.105589893858,NA,248,248,0,1.42103957552308,0.773001547826864,1,1,1,Kellogg_2014,-0.0580862164791683,0.17610345044754,-1.53465078385423,-1.84128519817337,0.267707963283408,0.365699093544801,198.101459240584,-85.37,42.41
2015,Kellogg,245.182613483251,248.643547108224,252.104480733197,241.725778182288,247.947291935668,250.76148659245,246.5064090147,249.329344814767,255.453105537526,NA,240,254,14,6.92186724994627,0.158695009848708,4,2,0.63,Kellogg_2015,-1.09625122259604,0.710724219718835,-1.04899791575601,-0.442858353406744,0.272406403630405,0.386693100168456,176.018030407212,-85.37,42.41
2016,Kellogg,227.69730515048,228.478459134005,229.259613117531,227.697185869436,228.478417216259,229.25949624501,227.697423957812,228.478501478589,229.259730163552,NA,232,232,0,1.5623079670508,0.703104518806362,1,1,1,Kellogg_2016,-0.546369453128702,0.379356631154302,1.2918823533686,0.173789969598155,0.28068024248536,0.43040005500613,175.777370310948,-85.37,42.41
2017,Kellogg,230.054283960518,255.062717304226,280.071150647934,206.659482950537,249.984178202897,269.994328715439,240.009494500077,259.958904295929,303.234165142597,NA,216,293,77,50.0168666874155,0.0219619073355105,75,10,0.08,Kellogg_2017,0.734540082475588,-1.21865894745545,1.10542049124603,-0.193586549212928,0.277162142030414,0.392823991840758,175.154710061884,-85.37,42.41
2018,Kellogg,207.635573490264,229.888105003838,252.140636517412,194.286609333712,226.88885458913,245.70887398146,214.027842341309,232.854219205788,264.78200653719,NA,208,264,56,44.5050630271477,0.0246818163302364,9,7,0.09,Kellogg_2018,2.34783444345002,0.694932517804686,-0.00983342788594896,0.334184136121369,0.280531267547529,0.395780571376185,176.908090763236,-85.37,42.41
2019,Kellogg,219.387135039574,238.868153898806,258.349172758039,208.999421140062,236.44516731167,253.091737635923,224.677820029584,241.292574714576,268.994944450282,NA,214,277,63,38.9620377184656,0.0281932325854972,192,10,0.11,Kellogg_2019,0.0423861031960406,0.843902244981192,-1.96966799417386,-0.252258080625211,0.279614498699334,0.395390944615701,178.974711589885,-85.37,42.41
2005,Lamberton,231.835982092539,247.958047051822,264.080112011105,215.284574751149,244.412860131141,257.270433365578,238.613441761592,251.407841549227,279.958383040657,NA,196,294,98,32.2441299185657,0.0340671556086612,1068,12,0.13,Lamberton_2005,-1.34959668078867,0.901283152490582,0.668420942645836,1.07354163046564,0,0,NA,-95.32,44.24
2006,Lamberton,218.138305923146,243.530084843899,268.921863764652,207.315871095562,240.79096340335,262.889707554864,224.177529768392,246.182505112947,280.027114654677,NA,195,279,84,50.7835578415061,0.0216303433254901,187,12,0.08,Lamberton_2006,0.456151619908097,-0.109914136079216,0.595232337366141,0.59462152866002,0.780346590001597,0.0711946973326945,86.5619367056837,-95.32,44.24
2007,Lamberton,204.799262020549,211.167355486303,217.535448952056,200.393693678795,210.250993843889,215.556123127352,206.777931604993,212.117625378239,221.893184266015,NA,173,285,112,12.7361869315075,0.08624761848338,144,11,0.34,Lamberton_2007,-0.390225826274209,-0.906275225309278,0.416210226152194,0.501571320871076,0.688428366075706,0.168703082574669,88.6653775070162,-95.32,44.24
2008,Lamberton,224.212960174649,243.944126110853,263.675292047056,214.252145472323,241.562846728216,258.50617868244,229.407685089209,246.325930671384,273.628424839162,NA,207,291,84,39.4623318724071,0.0278358054195391,593,13,0.11,Lamberton_2008,0.396464693483437,-1.1536068197443,-0.253752931614791,-1.04582146594489,0.765176432836334,0.0630780338540175,107.960666559699,-95.32,44.24
2009,Lamberton,233.547454938868,250.037145768407,266.526836597945,229.953733136421,248.959005558518,263.950550170446,236.159016550843,251.114734420193,270.088598342593,NA,226,282,56,32.979381659077,0.0333076527254808,197,9,0.13,Lamberton_2009,0.546298018428431,-1.45155813876306,-0.373412500489583,-1.27905923798556,0.748123359730452,0.0804176169247167,119.096736730312,-95.32,44.24
2010,Lamberton,236.609525540761,252.238412119616,267.867298698471,229.090298940489,250.428519861535,263.841401050495,240.646488503449,254.009417237435,275.246514202201,NA,211,288,77,31.2577731577092,0.035142164026191,151,12,0.14,Lamberton_2010,1.7549759982574,1.35802014777814,-0.341702163389164,1.09814726526571,0.778848688357381,0.0714785060224395,107.620663045056,-95.32,44.24
2011,Lamberton,236.200039777116,247.238035594718,258.27603141232,232.271286597596,246.208986633175,255.90881644377,238.578001712521,248.236709019783,262.102180497609,NA,224,273,49,22.0759916352039,0.0497583895461299,102,8,0.19,Lamberton_2011,0.946385197190688,-0.413459067566784,-0.609876890859897,-0.170472220546745,0.746220933564069,0.146819166370607,122.259915495756,-95.32,44.24
2012,Lamberton,231.14903175914,239.631906903037,248.114782046934,229.604660964342,239.160531549379,246.937954208961,232.313887377019,240.098820349357,249.652737521154,NA,195,279,84,16.9657502877941,0.0647460779964423,476,12,0.25,Lamberton_2012,-1.11152010608392,-0.595203484853375,1.66149187287336,1.8532009849239,0.738416402122466,0.15484144538547,110.795302603128,-95.32,44.24
2013,Lamberton,221.527024044728,240.353102569573,259.179181094418,213.145988860063,238.275514494585,254.524887498275,226.174143562296,242.429251756468,267.280418672032,NA,228,284,56,37.6521570496901,0.0291740467870668,52,8,0.11,Lamberton_2013,-1.12519848023374,-1.09531485195109,-0.199408753070342,-1.37291066296471,0.749796577924981,0.130614162760581,113.954661104362,-95.32,44.24
2014,Lamberton,219.368325802954,247.989278164295,276.610230525635,193.859170850112,242.710952537899,266.263211999579,230.047837163982,253.124860909156,301.894764058932,NA,220,283,63,57.2419047226808,0.0191898888886277,18,9,0.07,Lamberton_2014,-0.268909944209942,-0.0934819862949289,-1.04407980921356,-1.17644025463458,0.74798583494734,0.12424218114306,118.859880349325,-95.32,44.24
2015,Lamberton,221.464178934892,239.85030952,258.236440105107,199.65320774803,233.305828743927,247.308078617751,232.513294694772,246.424096444275,280.376874459255,NA,233,275,42,36.7722611702143,0.0298721306888629,4,3,0.11,Lamberton_2015,-1.78481841549914,-0.20231429317362,-0.0248417060984216,0.324144621949897,0.75474747011701,0.141180650263016,109.034160802561,-95.32,44.24
2016,Lamberton,232.1472071525,248.745233876447,265.343260600395,221.438754505937,246.340546056283,260.155545306838,237.296200199672,251.088950920207,276.418967682458,NA,218,274,56,33.1960534478955,0.03309025252432,16,6,0.13,Lamberton_2016,0.865754371066025,1.18316441912266,1.21289961949642,0.878956844962743,0.759560837525929,0.145833572091638,109.748550209733,-95.32,44.24
2017,Lamberton,252.532802738238,260.977020120142,269.421237502046,247.092748353488,259.785417868,266.889490135671,255.073772401267,262.19206142953,274.624027403708,NA,223,286,63,16.8884347638085,0.0650424865752186,16,7,0.26,Lamberton_2017,-0.164138528257541,-0.121778517243491,1.01037315023522,-0.154398449693942,0.757818856939844,0.140424263955901,110.065632139119,-95.32,44.24
2018,Lamberton,216.71363228619,231.714173705112,246.714715124034,207.457856394377,229.602115120218,242.236522485282,221.209791692599,233.842524764729,256.461851652414,NA,208,264,56,30.0010828378441,0.0366142048051687,21,7,0.15,Lamberton_2018,0.834030443303552,1.69426245903828,-0.296332145018579,-0.421103869121154,0.760741258580973,0.140389882760122,113.851513970706,-95.32,44.24
2019,Lamberton,237.632201562099,242.900940836674,248.169680111249,237.306265043637,242.790861707348,247.877850882255,237.920552429395,243.010308592522,248.49330293666,NA,235,270,35,10.5374785491497,0.104243703679013,74,6,0.41,Lamberton_2019,0.394347639709543,1.00617634254947,-2.42122124901484,-0.703978036207417,0.69281547612226,0.153993375889614,118.687968459899,-95.32,44.24
2005,Lancaster,234.301723871758,245.364170616688,256.426617361618,229.837447753986,244.21095491103,253.872754747749,236.897071661497,246.503406680843,260.805911168216,NA,189,301,112,22.1248934898598,0.0496484103711058,1195,17,0.19,Lancaster_2005,-0.340644383594867,-0.703818143909144,0.424298585494703,0.86142037306353,0.177345603318855,0.166848118818689,183.120167476544,-90.79,42.83
2006,Lancaster,234.095615711645,250.386195249714,266.676774787784,226.369332985747,248.541191094991,262.499821322001,238.22589854793,252.259514151881,274.387259666741,NA,202,293,91,32.5811590761395,0.0337147548629145,543,14,0.13,Lancaster_2006,-1.0979849536382,-0.545377616739948,0.478457892728032,-0.19466506266324,0.23817318056609,0.24719549682622,132.625767780864,-90.79,42.83
2007,Lancaster,190.525150360221,223.090615100322,255.656079840423,152.647089589326,213.750234745208,238.440625508072,207.008696847993,232.070614574421,292.515641465206,NA,180,278,98,65.1309294802016,0.0168655015392581,229,14,0.06,Lancaster_2007,-0.642190476194956,0.381290686063014,0.185650491742776,0.0507505073583772,0.337897720467882,0.387879755678869,142.948392579116,-90.79,42.83
2008,Lancaster,222.953268107601,243.264483774676,263.575699441752,214.407006180027,241.084979761444,258.785840779755,227.663667923906,245.347451241427,271.804511942826,NA,207,291,84,40.6224313341503,0.0270408677010475,370,12,0.1,Lancaster_2008,1.30387382103034,1.240559689948,-0.619798214272272,-1.06493984222655,0.268362002773352,0.217834263514365,173.783655756242,-90.79,42.83
2009,Lancaster,243.309870082282,263.939901960028,284.569933837774,220.253470623607,257.358185168763,273.226546033585,254.655091992222,270.333079426632,309.176778783759,NA,212,289,77,41.260063755492,0.026622978527401,94,10,0.1,Lancaster_2009,-0.128766278200254,-0.697672166844349,-0.486363520977659,-2.05133971164777,0.288623523074984,0.233901374070297,184.709360960851,-90.79,42.83
2010,Lancaster,242.575677575887,255.92270026159,269.269722947293,237.173802587282,254.558101197602,266.159255550316,245.646844839299,257.311971992929,274.559797487061,NA,225,295,70,26.6940453714064,0.0411502181897931,76,10,0.16,Lancaster_2010,1.01217297933158,0.940960104919428,-0.0843972185806803,1.65303002931098,0.304358289689316,0.236388223564331,212.077106445402,-90.79,42.83
2011,Lancaster,229.556757985585,247.283584958726,265.010411931867,219.584217835672,244.960738157442,260.09334258592,234.586877746598,249.572862016644,275.025371740684,NA,231,287,56,35.4536539462826,0.0309831475499237,31,8,0.12,Lancaster_2011,-0.419094763723353,-0.511318634435423,-0.133076707742996,-0.0216898726991911,0.265657410696891,0.225856358656414,172.809510711775,-90.79,42.83
2012,Lancaster,236.764323777879,257.135388067268,277.506452356657,217.115762936235,253.079858499179,269.387514155558,244.976159920659,261.28510994801,297.304272457164,NA,201,278,77,40.7421285787785,0.0269614237085717,80,10,0.1,Lancaster_2012,-0.0396672193929943,-1.698280181685,1.8982907168343,1.89469964733374,0.265244845803871,0.219874167707629,168.401026863482,-90.79,42.83
2013,Lancaster,214.415854566026,245.505277891398,276.594701216771,187.873470652442,240.06866119635,265.701420273016,225.609101048945,250.979417547109,301.290598805538,NA,214,284,70,62.178846650745,0.0176662297641457,13,7,0.07,Lancaster_2013,1.06422466676925,-0.095690403105697,0.0148979403543578,-0.450216552673495,0.243848772046437,0.210820660333032,162.044252926255,-90.79,42.83
2014,Lancaster,243.684505486885,244.395025274646,245.105545062408,243.684459114493,244.395008949305,245.105499995514,243.684552315818,244.395041739103,245.105590757636,NA,248,248,0,1.42103957552308,0.773001547826864,1,1,1,Lancaster_2014,-0.939719351084439,-0.859676549260583,-1.50306100484795,-0.915156740866256,0.245854295831949,0.24161404554258,169.699886922771,-90.79,42.83
2016,Lancaster,236.421003765664,252.999992300662,269.57898083566,217.310956141883,248.202746731516,260.966483326543,245.034610087298,257.837103248784,288.771608189022,NA,246,267,21,33.157977069996,0.0331282511319297,2,2,0.13,Lancaster_2016,2.20136572543614,0.333374838160131,1.22687948247893,0.557777190988344,0.315268339082502,0.305538683688788,165.845328687999,-90.79,42.83
2017,Lancaster,249.957096467569,257.258233993196,264.559371518823,246.97208568755,256.509436771539,262.845477965133,251.683886019595,258.040883807012,267.548424357318,NA,230,293,63,14.6022750512539,0.0752256609018952,34,7,0.3,Lancaster_2017,0.192720156799663,-0.169692628241614,1.16020781413952,-0.0393179856318822,0.302077722641791,0.302203784136879,168.62259710889,-90.79,42.83
